primaryKey	maxtopic100selected_id	maxtopic20selected_id	lda020selected_topicWeights_ 1	lda020selected_topicWeights_ 2	lda020selected_topicWeights_ 3	lda020selected_topicWeights_ 4	lda020selected_topicWeights_ 5	lda020selected_topicWeights_ 6	lda020selected_topicWeights_ 7	lda020selected_topicWeights_ 8	lda020selected_topicWeights_ 9	lda020selected_topicWeights_10	lda020selected_topicWeights_11	lda020selected_topicWeights_12	lda020selected_topicWeights_13	lda020selected_topicWeights_14	lda020selected_topicWeights_15	lda020selected_topicWeights_16	lda100selected_topicWeights_ 1	lda100selected_topicWeights_ 2	lda100selected_topicWeights_ 3	lda100selected_topicWeights_ 4	lda100selected_topicWeights_ 5	lda100selected_topicWeights_ 6	lda100selected_topicWeights_ 7	lda100selected_topicWeights_ 8	lda100selected_topicWeights_ 9	lda100selected_topicWeights_10	lda100selected_topicWeights_11	lda100selected_topicWeights_12	lda100selected_topicWeights_13	lda100selected_topicWeights_14	lda100selected_topicWeights_15	lda100selected_topicWeights_16	lda100selected_topicWeights_17	lda100selected_topicWeights_18	lda100selected_topicWeights_19	lda100selected_topicWeights_20	lda100selected_topicWeights_21	lda100selected_topicWeights_22	lda100selected_topicWeights_23	lda100selected_topicWeights_24	lda100selected_topicWeights_25	lda100selected_topicWeights_26	lda100selected_topicWeights_27	lda100selected_topicWeights_28	lda100selected_topicWeights_29	lda100selected_topicWeights_30	lda100selected_topicWeights_31	lda100selected_topicWeights_32	lda100selected_topicWeights_33	lda100selected_topicWeights_34	lda100selected_topicWeights_35	lda100selected_topicWeights_36	lda100selected_topicWeights_37	lda100selected_topicWeights_38	lda100selected_topicWeights_39	lda100selected_topicWeights_40	lda100selected_topicWeights_41	lda100selected_topicWeights_42	lda100selected_topicWeights_43	lda100selected_topicWeights_44	lda100selected_topicWeights_45	lda100selected_topicWeights_46	lda100selected_topicWeights_47	lda100selected_topicWeights_48	lda100selected_topicWeights_49	lda100selected_topicWeights_50	lda100selected_topicWeights_51	lda100selected_topicWeights_52	lda100selected_topicWeights_53	lda100selected_topicWeights_54	lda100selected_topicWeights_55	lda100selected_topicWeights_56	lda100selected_topicWeights_57	lda100selected_topicWeights_58	lda100selected_topicWeights_59	lda100selected_topicWeights_60	lda100selected_topicWeights_61	lda100selected_topicWeights_62	lda100selected_topicWeights_63	lda100selected_topicWeights_64	lda100selected_topicWeights_65	lda100selected_topicWeights_66	lda100selected_topicWeights_67	lda100selected_topicWeights_68	lda100selected_topicWeights_69	lda100selected_topicWeights_70	lda100selected_topicWeights_71	lda100selected_topicWeights_72	lda100selected_topicWeights_73	lda100selected_topicWeights_74	lda100selected_topicWeights_75	lda100selected_topicWeights_76	lda100selected_topicWeights_77	lda100selected_topicWeights_78	lda100selected_topicWeights_79	lda100selected_topicWeights_80	lda100selected_topicWeights_81	lda100selected_topicWeights_82	lda100selected_topicWeights_83	lda100selected_topicWeights_84	lda100selected_topicWeights_85	lda100selected_topicWeights_86	lda100selected_topicWeights_87	product_oid	project_oids	AU	TI	PY	SO_clean	DT	DI	WC	NR	NumberAddresses_FromC1	NumberAuthors_FromAU	Total_Citations	CitationsIn1996	CitationsIn1997	CitationsIn1998	CitationsIn1999	CitationsIn2000	CitationsIn2001	CitationsIn2002	CitationsIn2003	CitationsIn2004	CitationsIn2005	CitationsIn2006	CitationsIn2007	CitationsIn2008	CitationsIn2009	CitationsIn2010	CitationsIn2011	CitationsIn2012	CitationsIn2013	CitationsIn2014	Project_ID	Project_Pis	Title_for_TM	summary_for_TM	first_actv_start_date_year	last_actv_end_date_year
276:NCEASpubsWOSfullRecord_wCitationReportThru20131231_updated20140529	2	2	0	0.379746835	0.012658228	0.075949367	0.063291139	0.037974684	0	0	0.113924051	0.088607595	0	0.012658228	0.063291139	0.088607595	0.063291139	0	0	0.326086957	0	0	0	0	0	0	0	0.032608696	0	0	0	0	0.010869565	0	0	0	0	0	0	0	0	0	0	0	0.076086957	0	0	0.010869565	0	0	0.010869565	0	0	0	0	0.02173913	0	0	0.032608696	0	0	0	0	0.02173913	0.010869565	0	0	0.282608696	0	0	0	0	0	0	0	0	0	0	0	0	0.010869565	0.010869565	0.010869565	0.010869565	0	0	0	0	0	0	0	0	0	0.010869565	0.010869565	0.010869565	0.010869565	0	0	0.010869565	0	0.010869565	0.043478261	0.010869565	0	21827	;4080;	" Rodrigues, ASL; Akcakaya, HR; Andelman, SJ; Bakarr, MI; Boitani, L; Brooks, TM; Chanson, JS; Fishpool, LDC; Da Fonseca, GAB; Gaston, KJ; Hoffmann, M; Marquet, PA; Pilgrim, JD; Pressey, RL; Schipper, J; Sechrest, W; Stuart, SN; Underhill, LG; Waller, RW; W "	Global gap analysis: Priority regions for expanding the global protected area network	2004	BIOSCIENCE	Article	10.1641/0006-3568(2004)054[1092:GGAPRF]2.0.CO;2	Biology	41	15	20	145	0	0	0	0	0	0	0	0	4	1	15	11	11	19	21	18	16	28	1					NaN	NaN
277:NCEASpubsWOSfullRecord_wCitationReportThru20131231_updated20140529	2	2	0.046153846	0.430769231	0.046153846	0	0.015384615	0.030769231	0	0.030769231	0.015384615	0.030769231	0.015384615	0.092307692	0.030769231	0.092307692	0.061538462	0.061538462	0	0.307692308	0	0	0	0	0	0	0	0	0.025641026	0	0.025641026	0.012820513	0	0	0.025641026	0.064102564	0	0	0	0	0.025641026	0	0.012820513	0	0	0	0	0.051282051	0.012820513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.038461538	0	0	0	0.217948718	0	0	0	0	0.012820513	0	0	0	0	0.012820513	0	0.012820513	0	0	0	0	0	0	0	0	0	0	0.025641026	0	0	0	0	0	0	0.038461538	0	0.025641026	0	0	0.025641026	0.025641026	0	21826	;4080;	" Brooks, TM; Bakarr, MI; Boucher, T; Da Fonseca, GAB; Hilton-Taylor, C; Hoekstra, JM; Moritz, T; Olivier, S; Parrish, J; Pressey, RL; Rodrigues, ASL; Sechrest, W; Stattersfield, A; Strahm, W; Stuart, SN "	Coverage provided by the global protected area system: Is it enough?	2004	BIOSCIENCE	Article	10.1641/0006-3568(2004)054[1081:CPBTGP]2.0.CO;2	Biology	52	9	15	96	0	0	0	0	0	0	0	0	3	4	7	6	10	14	9	16	11	15	1					NaN	NaN
281:NCEASpubsWOSfullRecord_wCitationReportThru20131231_updated20140529	49	2	0.01369863	0.287671233	0.260273973	0.164383562	0	0.02739726	0.02739726	0.04109589	0	0	0.01369863	0.082191781	0.01369863	0.02739726	0.02739726	0.01369863	0	0.03125	0.010416667	0	0.020833333	0	0	0.0625	0.052083333	0	0.010416667	0.020833333	0	0	0	0	0	0.010416667	0	0	0	0.041666667	0.03125	0	0	0	0	0	0	0.010416667	0.020833333	0	0	0.010416667	0.010416667	0	0	0	0.010416667	0	0.083333333	0	0	0	0	0	0.010416667	0	0.291666667	0	0	0	0.072916667	0.020833333	0	0	0	0	0	0	0.010416667	0.010416667	0	0	0	0.010416667	0.010416667	0	0	0	0	0.052083333	0	0.020833333	0	0	0	0	0	0	0	0	0.010416667	0.020833333	0.010416667	0.010416667	0	24243	;12605;	" Peterson, CH; Anderson, SS; Cherr, GN; Ambrose, RF; Anghera, S; Bay, S; Blum, M; Condon, R; Dean, TA; Graham, M; Guzy, M; Hampton, S; Joye, S; Lambrinos, J; Mate, B; Meffert, D; Powers, SP; Somasundaran, P; Spies, RB; Taylor, CM; Tjeerdema, R; Adams, EE "	A Tale of Two Spills: Novel Science and Policy Implications of an Emerging New Oil Spill Model	2012	BIOSCIENCE	Article	10.1525/bio.2012.62.5.7	Biology	40	24	22	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0					NaN	NaN
282:NCEASpubsWOSfullRecord_wCitationReportThru20131231_updated20140529	2	2	0.04109589	0.438356164	0.054794521	0.205479452	0.02739726	0.02739726	0	0	0.054794521	0.02739726	0.01369863	0.054794521	0.01369863	0.02739726	0	0.01369863	0.048192771	0.240963855	0.024096386	0.012048193	0	0.012048193	0	0.024096386	0.168674699	0	0	0	0	0	0	0	0	0	0	0	0.012048193	0.012048193	0.012048193	0	0	0	0	0	0.024096386	0.024096386	0	0	0	0	0	0	0.024096386	0	0	0.036144578	0.048192771	0	0	0	0	0.012048193	0.012048193	0	0.048192771	0.048192771	0	0	0.012048193	0	0	0	0	0	0	0	0	0.048192771	0.048192771	0	0	0	0	0	0	0	0	0	0	0	0	0.012048193	0	0.012048193	0	0	0	0	0	0.012048193	0	0	0.012048193	22588	;8960;	" Spalding, MD; Fox, HE; Halpern, BS; McManus, MA; Molnar, J; Allen, GR; Davidson, N; Jorge, ZA; Lombana, AL; Lourie, SA; Martin, KD; McManus, E; Molnar, J; Recchia, CA; Robertson, J "	Marine ecoregions of the world: A bioregionalization of coastal and shelf areas	2007	BIOSCIENCE	Article	10.1641/B570707	Biology	51	11	15	273	0	0	0	0	0	0	0	0	0	0	0	0	14	22	40	48	66	80	3					NaN	NaN
323:NCEASpubsWOSfullRecord_wCitationReportThru20131231_updated20140529	29	2	0.282608696	0.391304348	0.02173913	0.043478261	0.043478261	0.076086957	0.010869565	0	0.02173913	0	0.02173913	0.043478261	0.010869565	0	0.032608696	0	0	0	0	0.010416667	0.041666667	0	0	0	0	0	0.010416667	0	0.010416667	0	0	0.010416667	0	0.03125	0	0.010416667	0	0	0.072916667	0.010416667	0.010416667	0	0	0	0.145833333	0.020833333	0.010416667	0	0	0	0.125	0	0	0	0.020833333	0.020833333	0	0.010416667	0	0	0	0.020833333	0.083333333	0.010416667	0	0	0	0	0	0	0	0	0	0.010416667	0	0	0	0	0.0625	0.072916667	0	0.020833333	0	0.010416667	0	0	0.010416667	0.010416667	0	0.010416667	0	0.072916667	0.010416667	0	0.010416667	0.010416667	0	0	0	0	0	0	0	24646	;12294;12203;	" Holt, KR; Peterman, RM; Cox, SP "	Trade offs between monitoring objectives and monitoring effort when classifying regional conservation status of Pacific salmon (Oncorhynchus spp.) populations	2011	CANADIAN JOURNAL OF FISHERIES AND AQUATIC SCIENCES	Article	10.1139/F2011-022	Fisheries; Marine & Freshwater Biology	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0					NaN	NaN
360:NCEASpubsWOSfullRecord_wCitationReportThru20131231_updated20140529	8	2	0.038461538	0.230769231	0.230769231	0.076923077	0.038461538	0.115384615	0	0	0	0	0	0	0	0.038461538	0.038461538	0.192307692	0	0	0	0	0	0.058823529	0	0.294117647	0	0	0.117647059	0	0.029411765	0	0	0	0.029411765	0	0.029411765	0	0	0	0.029411765	0.029411765	0	0	0	0	0	0	0.029411765	0.029411765	0	0	0	0	0	0	0	0	0.029411765	0	0.058823529	0	0	0	0.029411765	0	0	0	0	0.029411765	0	0.088235294	0	0	0.029411765	0	0	0	0	0	0	0	0	0	0	0.029411765	0	0	0	0	0	0	0	0	0	0.029411765	0	0	0	0	0	0	0	0	0	23161	;11281;	" Pollnac, RB; Christie, P "	Introduction: Scaling Up to Ecosystem Based ManagementCase Studies and Comparative Analysis	2009	COASTAL MANAGEMENT	Editorial Material	10.1080/08920750902851062	Environmental Sciences; Environmental Studies	0	4	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0					NaN	NaN
380:NCEASpubsWOSfullRecord_wCitationReportThru20131231_updated20140529	77	2	0.078947368	0.210526316	0	0.105263158	0.026315789	0.131578947	0.026315789	0.026315789	0.078947368	0.026315789	0	0.052631579	0.052631579	0.105263158	0.052631579	0.026315789	0	0	0.014925373	0	0	0	0.014925373	0	0	0	0.014925373	0	0.014925373	0	0	0	0	0	0.014925373	0	0	0	0	0	0.164179104	0	0	0	0	0.059701493	0	0.014925373	0	0	0	0.029850746	0.014925373	0	0.014925373	0.014925373	0	0.014925373	0	0	0	0.059701493	0	0	0	0	0	0	0	0	0.014925373	0.059701493	0.014925373	0	0	0	0	0.014925373	0.014925373	0	0	0.029850746	0	0	0.074626866	0.029850746	0	0	0	0	0.014925373	0.044776119	0.179104478	0	0	0	0	0.014925373	0.014925373	0	0	0.014925373	0	22590	;3281;	" Wiens, JA; Day, RH; Murphy, SM; Parker, KR "	On drawing conclusions nine years after the Exxon Valdez oil spill	2001	CONDOR	Editorial Material	10.1650/0010-5422(2001)103[0886:ODCNYA]2.0.CO;2	Ornithology	44	3	4	6	0	0	0	0	0	1	0	1	1	1	0	0	0	0	2	0	0	0	0					NaN	NaN
382:NCEASpubsWOSfullRecord_wCitationReportThru20131231_updated20140529	22	2	0	0.583180987	0.100548446	0.018281536	0.031078611	0.005484461	0.100548446	0.005484461	0.029250457	0.010968921	0	0.005484461	0.038391225	0.0511883	0.003656307	0.016453382	0.001584786	0.030110935	0.003169572	0	0	0	0.003169572	0.004754358	0	0	0.006339144	0.019017433	0.083993661	0	0	0.001584786	0.009508716	0.001584786	0	0	0	0.462757528	0.006339144	0.003169572	0.006339144	0.003169572	0	0	0.036450079	0.033280507	0	0	0.004754358	0	0	0.009508716	0.001584786	0	0.004754358	0	0.009508716	0.004754358	0.001584786	0.001584786	0.115689382	0.006339144	0.031695721	0	0	0.014263074	0.004754358	0.003169572	0	0.017432647	0.001584786	0	0	0	0	0	0	0	0.001584786	0.001584786	0	0.009508716	0	0.001584786	0.017432647	0	0.006339144	0.004754358	0	0	0.001584786	0	0.003169572	0	0	0	0.001584786	0	0	0.001584786	0	0	0	23693	;12140;	" Laikre, L; Allendorf, FW; Aroner, LC; Baker, CS; Gregovich, DP; Hansen, MM; Jackson, JA; Kendall, KC; McKelvey, K; Neel, MC; Olivieri, I; Ryman, N; Schwartz, MK; Bull, RS; Stetz, JB; Tallmon, DA; Taylor, BL; Vojta, CD; Waller, DM; Waples, RS "	Neglect of Genetic Diversity in Implementation of the Convention on Biological Diversity	2010	CONSERVATION BIOLOGY	Article	10.1111/j.1523-1739.2009.01425.x	Biodiversity Conservation; Ecology; Environmental Sciences	22	21	20	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	5	5	6	0					NaN	NaN
384:NCEASpubsWOSfullRecord_wCitationReportThru20131231_updated20140529	2	2	0.011406844	0.326996198	0.326996198	0.003802281	0.041825095	0.019011407	0.091254753	0.003802281	0.015209125	0.022813688	0.011406844	0.015209125	0	0.079847909	0.011406844	0.019011407	0.003521127	0.204225352	0	0	0	0	0.003521127	0.158450704	0	0.003521127	0	0	0.038732394	0	0.007042254	0	0	0	0.003521127	0	0	0.038732394	0.007042254	0	0	0	0	0	0	0.007042254	0	0	0	0.045774648	0	0	0	0	0.024647887	0.003521127	0.024647887	0	0	0.084507042	0	0	0	0.003521127	0	0.003521127	0	0	0.017605634	0	0	0.003521127	0.007042254	0	0.003521127	0.003521127	0.038732394	0	0.070422535	0	0	0.007042254	0.003521127	0	0	0.003521127	0.14084507	0	0	0	0	0	0.01056338	0.007042254	0	0.01056338	0	0	0.003521127	0	0	0.003521127	0	22285	;9100;	" Harvey, CA; Komar, O; Chazdon, R; Ferguson, BG; Finegan, B; Griffith, DM; Martinez-Ramos, M; Morales, H; Nigh, R; Soto-Pinto, L; Van Breugel, M; Wishnie, M "	Integrating agricultural landscapes with biodiversity conservation in the Mesoamerican hotspot	2008	CONSERVATION BIOLOGY	Article	10.1111/j.1523-1739.2007.00863.x	Biodiversity Conservation; Ecology; Environmental Sciences	86	11	12	82	0	0	0	0	0	0	0	0	0	0	0	0	6	15	15	18	16	11	1					NaN	NaN
387:NCEASpubsWOSfullRecord_wCitationReportThru20131231_updated20140529	29	2	0.12244898	0.397959184	0.071428571	0.081632653	0.06122449	0	0.06122449	0.071428571	0.010204082	0	0	0	0.020408163	0.010204082	0.040816327	0.051020408	0.028571429	0	0	0.035714286	0	0	0	0	0	0.021428571	0.007142857	0.007142857	0.007142857	0	0	0	0.007142857	0.014285714	0	0	0	0.057142857	0.014285714	0	0.085714286	0	0	0	0.342857143	0.014285714	0	0.007142857	0.007142857	0	0.007142857	0.007142857	0	0.021428571	0	0.007142857	0	0	0	0	0.007142857	0.028571429	0.021428571	0.007142857	0.007142857	0	0.007142857	0	0	0	0	0.007142857	0	0	0	0	0	0	0.007142857	0	0.007142857	0.035714286	0.021428571	0.021428571	0	0	0.014285714	0	0	0	0.007142857	0.05	0	0.007142857	0	0.028571429	0.007142857	0	0	0.007142857	0	0	0	22512	;11081;	" Marsh, DM; Trenham, PC "	Current trends in plant and animal population monitoring	2008	CONSERVATION BIOLOGY	Article	10.1111/j.1523-1739.2008.00927.x	Biodiversity Conservation; Ecology; Environmental Sciences	31	3	2	42	0	0	0	0	0	0	0	0	0	0	0	0	1	4	8	12	10	6	1					NaN	NaN
390:NCEASpubsWOSfullRecord_wCitationReportThru20131231_updated20140529	11	2	0.054054054	0.396396396	0.09009009	0	0.036036036	0.09009009	0.027027027	0.018018018	0.081081081	0	0	0.09009009	0.018018018	0.045045045	0.018018018	0.036036036	0	0.086956522	0.008695652	0.008695652	0	0.026086957	0	0.008695652	0	0.07826087	0.113043478	0.017391304	0	0	0	0	0.008695652	0.07826087	0.017391304	0.017391304	0	0.026086957	0.026086957	0.008695652	0	0	0.008695652	0	0.043478261	0.034782609	0	0	0	0.026086957	0.017391304	0	0	0	0.008695652	0.008695652	0	0	0.008695652	0	0	0	0.043478261	0	0	0	0	0	0	0	0	0.008695652	0.069565217	0	0	0	0	0	0	0	0.008695652	0	0	0.008695652	0.008695652	0	0	0	0	0	0	0.008695652	0	0.060869565	0	0.060869565	0	0	0	0	0.008695652	0.017391304	0.008695652	23174	;12459;	" Fleishman, E; Murphy, DD "	A Realistic Assessment of the Indicator Potential of Butterflies and Other Charismatic Taxonomic Groups	2009	CONSERVATION BIOLOGY	Article	10.1111/j.1523-1739.2009.01246.x	Biodiversity Conservation; Ecology; Environmental Sciences	93	2	2	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	9	10	8	0					NaN	NaN
392:NCEASpubsWOSfullRecord_wCitationReportThru20131231_updated20140529	2	2	0.101010101	0.343434343	0.050505051	0.02020202	0.02020202	0.111111111	0.101010101	0.02020202	0.131313131	0	0.01010101	0	0.01010101	0.02020202	0.03030303	0.03030303	0	0.212389381	0.079646018	0	0.026548673	0	0	0	0	0.061946903	0.008849558	0	0.008849558	0.03539823	0.053097345	0	0.008849558	0.017699115	0	0	0	0.008849558	0	0	0.008849558	0	0	0	0.008849558	0	0	0.115044248	0	0	0.03539823	0.008849558	0	0	0	0	0	0	0	0.044247788	0.017699115	0.008849558	0.026548673	0	0	0	0	0	0	0	0	0	0	0.008849558	0	0	0.017699115	0	0.097345133	0	0	0	0	0.03539823	0	0	0.008849558	0	0	0.017699115	0	0.008849558	0	0	0.008849558	0	0	0	0	0	0	0	0	23212	;12466;	" Williams, P; Hannah, L; Andelman, S; Midgley, G; Araujo, M; Hughes, G; Manne, L; Martinez-Meyer, E; Pearson, R "	Planning for climate change: Identifying minimum dispersal corridors for the Cape proteaceae	2005	CONSERVATION BIOLOGY	Article	10.1111/j.1523-1739.2005.00080.x	Biodiversity Conservation; Ecology; Environmental Sciences	56	7	9	111	0	0	0	0	0	0	0	0	0	0	9	10	15	9	19	17	14	18	0					NaN	NaN
394:NCEASpubsWOSfullRecord_wCitationReportThru20131231_updated20140529	2	2	0.127272727	0.563636364	0.054545455	0.009090909	0.036363636	0.018181818	0.036363636	0.036363636	0	0.009090909	0.036363636	0.027272727	0.009090909	0.027272727	0	0.009090909	0.018348624	0.293577982	0	0	0	0	0	0.009174312	0	0	0	0	0	0	0.009174312	0.009174312	0	0	0	0	0	0	0.155963303	0	0.018348624	0	0	0.055045872	0	0.009174312	0	0	0	0	0.018348624	0	0	0	0	0	0.009174312	0.100917431	0	0.036697248	0.009174312	0	0	0	0	0	0.018348624	0.018348624	0	0	0.018348624	0	0	0.009174312	0	0.009174312	0.027522936	0	0.027522936	0	0	0.009174312	0.009174312	0.027522936	0	0	0.018348624	0.018348624	0	0	0	0	0	0.009174312	0	0.009174312	0	0	0	0	0	0	0.018348624	22544	;5920;	" Pyke, CR "	Assessing suitability for conservation action: Prioritizing interpond linkages for the California tiger salamander	2005	CONSERVATION BIOLOGY	Article	10.1111/j.1523-1739.2005.00018.x	Biodiversity Conservation; Ecology; Environmental Sciences	48	1	1	18	0	0	0	0	0	0	0	0	0	1	1	2	6	2	5	0	1	0	0					NaN	NaN
3:NCEASpubsWOSfullRecord_wCitationReportThru20131231_updated20140529	23	2	0.248175182	0.547445255	0.02189781	0	0	0.01459854	0.01459854	0.01459854	0.01459854	0.00729927	0.01459854	0.04379562	0.00729927	0.02919708	0.00729927	0.01459854	0	0	0	0	0	0	0	0	0	0.042168675	0	0	0	0	0	0.018072289	0	0.006024096	0.006024096	0.012048193	0.006024096	0.012048193	0.56626506	0.012048193	0.048192771	0	0.006024096	0	0	0.030120482	0	0.006024096	0	0	0.006024096	0	0	0	0	0	0	0.006024096	0	0	0	0.078313253	0.072289157	0	0	0.006024096	0	0.006024096	0	0	0	0	0	0	0	0	0	0	0	0.006024096	0	0	0.006024096	0	0	0	0	0	0	0	0	0.012048193	0.006024096	0	0.006024096	0.006024096	0	0	0	0.006024096	0	0	0.006024096	17721	;2290;	" Regan, TJ; Master, LL; Hammerson, GA "	Capturing expert knowledge for threatened species assessments: a case study using NatureServe conservation status ranks	2004	ACTA OECOLOGICA-INTERNATIONAL JOURNAL OF ECOLOGY	Article	10.1016/j.actao.2004.03.013	Ecology	28	2	3	17	0	0	0	0	0	0	0	0	0	2	1	3	1	3	1	0	3	3	0					NaN	NaN
401:NCEASpubsWOSfullRecord_wCitationReportThru20131231_updated20140529	68	2	0.165517241	0.268965517	0.020689655	0.006896552	0.006896552	0.062068966	0.124137931	0.131034483	0.034482759	0.020689655	0.048275862	0.034482759	0	0.027586207	0.034482759	0.013793103	0.005524862	0.077348066	0	0.082872928	0.077348066	0	0	0	0	0	0	0	0	0.033149171	0.022099448	0	0	0	0.011049724	0.005524862	0.005524862	0.022099448	0.060773481	0	0.011049724	0	0	0	0	0	0	0	0	0	0.005524862	0.011049724	0	0	0.005524862	0.005524862	0	0	0	0.149171271	0	0.022099448	0	0	0	0	0	0	0	0	0.027624309	0	0	0.033149171	0	0.016574586	0	0	0.022099448	0.027624309	0	0.011049724	0	0.220994475	0	0	0.005524862	0	0	0.005524862	0.005524862	0.005524862	0	0	0	0	0	0	0	0	0.005524862	0	0	9680	;2304;	" Haight, RG; Cypher, B; Kelly, PA; Phillips, S; Possingham, HP; Ralls, K; Starfield, AM; White, PJ; Williams, D "	Optimizing habitat protection using demographic models of population viability	2002	CONSERVATION BIOLOGY	Article	10.1046/j.1523-1739.2002.99510.x	Biodiversity Conservation; Ecology; Environmental Sciences	44	9	9	36	0	0	0	0	0	0	0	3	5	5	3	2	8	4	2	3	0	1	0					NaN	NaN
403:NCEASpubsWOSfullRecord_wCitationReportThru20131231_updated20140529	9	2	0.046153846	0.376923077	0.038461538	0.238461538	0.061538462	0	0.007692308	0.030769231	0.053846154	0.015384615	0.046153846	0.023076923	0.007692308	0	0.007692308	0.046153846	0	0.026315789	0	0	0.006578947	0	0	0	0.203947368	0.032894737	0.019736842	0.013157895	0	0	0	0	0.006578947	0	0.026315789	0.006578947	0	0	0.190789474	0.013157895	0	0	0	0.013157895	0.006578947	0.052631579	0	0.006578947	0	0	0.013157895	0	0.006578947	0	0.006578947	0	0.013157895	0.006578947	0	0	0.006578947	0	0.019736842	0	0	0	0.006578947	0	0.013157895	0.019736842	0.006578947	0	0	0	0	0.006578947	0	0	0.006578947	0.026315789	0	0.125	0	0	0.032894737	0	0	0	0	0	0.006578947	0.032894737	0	0.006578947	0	0	0.006578947	0.006578947	0	0	0	0	0	23798	;11704;	" Donlan, CJ; Wingfield, DK; Crowder, LB; Wilcox, C "	Using Expert Opinion Surveys to Rank Threats to Endangered Species: A Case Study with Sea Turtles	2010	CONSERVATION BIOLOGY	Article	10.1111/j.1523-1739.2010.01541.x	Biodiversity Conservation; Ecology; Environmental Sciences	57	5	4	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	5	0					NaN	NaN
404:NCEASpubsWOSfullRecord_wCitationReportThru20131231_updated20140529	2	2	0.06779661	0.372881356	0.033898305	0.050847458	0.050847458	0	0	0.033898305	0.033898305	0	0.033898305	0	0	0.016949153	0.254237288	0.050847458	0	0.144927536	0.014492754	0.043478261	0	0	0	0.115942029	0	0.014492754	0.014492754	0	0.043478261	0	0	0	0	0	0	0	0.014492754	0.043478261	0.115942029	0	0	0	0	0	0.014492754	0.043478261	0.028985507	0.014492754	0	0	0	0.014492754	0	0	0	0	0	0.014492754	0.028985507	0	0	0	0	0	0	0	0	0	0	0	0	0.014492754	0	0	0	0	0	0	0	0.028985507	0	0.057971014	0	0	0	0	0	0	0	0	0.014492754	0	0	0	0	0.144927536	0	0	0	0	0	0	0.014492754	11380	;2117;	" Byers, JE; Reichard, S; Randall, JM; Parker, IM; Smith, CS; Lonsdale, WM; Atkinson, IAE; Seastedt, TR; Williamson, M; Chornesky, E; Hayes, D "	Directing research to reduce the impacts of nonindigenous species	2002	CONSERVATION BIOLOGY	Review	10.1046/j.1523-1739.2002.01057.x	Biodiversity Conservation; Ecology; Environmental Sciences	103	11	11	203	0	0	0	0	0	0	1	6	19	13	22	19	18	22	23	24	18	14	4					NaN	NaN
405:NCEASpubsWOSfullRecord_wCitationReportThru20131231_updated20140529	23	2	0.01980198	0.415841584	0.04950495	0.03960396	0.00990099	0.01980198	0.02970297	0.128712871	0.00990099	0.00990099	0.00990099	0.108910891	0.01980198	0.059405941	0.03960396	0.02970297	0	0.04950495	0	0.03960396	0	0	0.00990099	0	0.00990099	0.03960396	0	0	0.00990099	0.02970297	0.02970297	0	0	0.01980198	0	0	0.00990099	0.01980198	0.306930693	0.00990099	0	0	0	0.01980198	0	0.04950495	0	0	0	0	0	0	0	0	0	0	0	0	0.118811881	0	0	0	0	0	0.03960396	0	0	0	0.00990099	0	0.059405941	0	0	0	0	0.00990099	0.01980198	0.00990099	0	0	0	0	0	0.01980198	0	0	0	0	0	0	0	0.00990099	0	0	0	0.01980198	0	0	0.01980198	0	0	0	0.00990099	17740	;2290;	" O'Grady, JJ; Burgman, MA; Keith, DA; Master, LL; Andelman, SJ; Brook, BW; Hammerson, GA; Regan, T; Frankham, R "	Correlations among extinction risks assessed by different systems of threatened species categorization	2004	CONSERVATION BIOLOGY	Review	10.1111/j.1523-1739.2004.00109.x	Biodiversity Conservation; Ecology; Environmental Sciences	133	9	9	18	0	0	0	0	0	0	0	0	0	2	4	3	2	1	1	3	1	1	0					NaN	NaN
406:NCEASpubsWOSfullRecord_wCitationReportThru20131231_updated20140529	30	2	0.125	0.40625	0.020833333	0.03125	0.03125	0.010416667	0.010416667	0.125	0.020833333	0	0.020833333	0.010416667	0.020833333	0.135416667	0.03125	0	0	0	0	0.049586777	0	0	0	0	0	0	0	0	0	0	0.016528926	0	0	0.082644628	0	0	0	0.016528926	0.024793388	0	0	0	0	0	0.016528926	0.239669421	0	0.008264463	0.016528926	0	0.049586777	0	0.008264463	0.016528926	0.041322314	0	0.024793388	0.033057851	0.008264463	0	0.016528926	0.016528926	0	0.008264463	0.033057851	0	0	0.024793388	0	0.008264463	0.008264463	0.016528926	0.008264463	0	0.008264463	0	0	0	0	0.016528926	0	0.049586777	0	0.049586777	0	0.008264463	0	0.016528926	0	0	0	0.016528926	0	0	0	0	0	0.024793388	0	0	0.016528926	0	0	2342	;2102;	" Gerber, LR; DeMaster, DP; Kareiva, PM "	Gray whales and the value of monitoring data in implementing the US Endangered Species Act	1999	CONSERVATION BIOLOGY	Article	10.1046/j.1523-1739.1999.98466.x	Biodiversity Conservation; Ecology; Environmental Sciences	14	3	3	31	0	0	0	0	2	3	3	2	3	2	4	3	2	3	0	2	2	0	0					NaN	NaN
